id,word,count,str_num,rp_code,rp_pos,rp_gender,rp_number,rp_word_case,rp_tense,rp_type,rp_voice,rp_mood,rp_person,rp_indeclinable,rp_description,rp_kai_incrasis,rp_extra
70410,λυτρωτην,1,3086,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
70416,οφθεντος,1,3708,V-APP-GSM,Verb,Masculine,Singular,Genitive,Aorist,,Passive,Participle,,,,,
70420,βατω,1,942,N-DSF,Noun,Feminine,Singular,Dative,,,,,,,,,
70433,ερυθρα,1,2063,A-DSF,Adjective,Feminine,Singular,Dative,,,,,,,,,
70496,υπηκοοι,2,5255,A-NPM,Adjective,Masculine,Plural,Nominative,,,,,,,,,
70502,απωσαντο,1,683,V-ADI-3P,Verb,,Plural,,Aorist,,middle Deponent,Indicative,Third person,,,,
70504,εστραφησαν,1,4762,V-2API-3P,Verb,,Plural,,Second Aorist,,Passive,Indicative,Third person,,,,
70517,προπορευσονται,1,4313,V-FDI-3P,Verb,,Plural,,Future,,middle Deponent,Indicative,Third person,,,,
70535,εμοσχοποιησαν,1,3447,V-AAI-3P,Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
70544,ειδωλω,1,1497,N-DSN,Noun,Neuter,Singular,Dative,,,,,,,,,
70546,ευφραινοντο,1,2165,V-IPI-3P,Verb,,Plural,,Imperfect,,Passive,Indicative,Third person,,,,
70553,εστρεψεν,1,4762,V-AAI-3S,Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
70562,στρατια,1,4756,N-DSF,Noun,Feminine,Singular,Dative,,,,,,,,,
70572,σφαγια,1,4968,N-APN,Noun,Neuter,Plural,Accusative,,,,,,,,,
70574,θυσιας,8,2378,N-APF,Noun,Feminine,Plural,Accusative,,,,,,,,,
70585,ανελαβετε,1,353,V-2AAI-2P,Verb,,Plural,,Second Aorist,,Active,Indicative,Second person,,,,
70587,σκηνην,6,4633,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
70589,μολοχ,1,3434,N-PRI,Noun,,,,,,,,,Indeclinable,proper noun,,
70592,αστρον,1,798,N-ASN,Noun,Neuter,Singular,Accusative,,,,,,,,,
70596,ρεμφαν,1,4481,N-PRI,Noun,,,,,,,,,Indeclinable,proper noun,,
70598,τυπους,2,5179,N-APM,Noun,Masculine,Plural,Accusative,,,,,,,,,
70604,μετοικιω,1,3351,V-FAI-1S-ATT,Verb,,Singular,,Future,,Active,Indicative,First person,,,,Attic Greek form
70606,επεκεινα,1,1900,ADV,Adverb,,,,,,,,,,,,
70609,σκηνη,5,4633,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
70611,μαρτυριου,2,3142,N-GSN,Noun,Neuter,Singular,Genitive,,,,,,,,,
70614,πατρασιν,3,3962,N-DPM,Noun,Masculine,Plural,Dative,,,,,,,,,
70620,διεταξατο,1,1299,V-AMI-3S,Verb,,Singular,,Aorist,,Middle,Indicative,Third person,,,,
70631,εωρακει,1,3708,V-LAI-3S-ATT,Verb,,Singular,,Pluperfect,,Active,Indicative,Third person,,,,Attic Greek form
70635,διαδεξαμενοι,1,1237,V-ADP-NPM,Verb,Masculine,Plural,Nominative,Aorist,,middle Deponent,Participle,,,,,
70643,κατασχεσει,1,2697,N-DSF,Noun,Feminine,Singular,Dative,,,,,,,,,
70647,εξωσεν,1,1856,V-AAI-3S,Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
70668,σκηνωμα,1,4638,N-ASN,Noun,Neuter,Singular,Accusative,,,,,,,,,
70680,υψιστος,1,5310,A-NSM-S,Adjective,Masculine,Singular,Nominative,,superlative,,,,,,,
70682,χειροποιητοις,2,5499,A-DPM,Adjective,Masculine,Plural,Dative,,,,,,,,,
70683,ναοις,2,3485,N-DPM,Noun,Masculine,Plural,Dative,,,,,,,,,
70702,οικοδομησετε,1,3618,V-FAI-2P,Verb,,Plural,,Future,,Active,Indicative,Second person,,,,
70710,καταπαυσεως,1,2663,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
70719,σκληροτραχηλοι,1,4644,A-VPM,Adjective,Masculine,Plural,Vocative,,,,,,,,,
70721,απεριτμητοι,1,564,A-VPM,Adjective,Masculine,Plural,Vocative,,,,,,,,,
70733,αντιπιπτετε,1,496,V-PAI-2P,Verb,,Plural,,Present,,Active,Indicative,Second person,,,,
70751,προκαταγγειλαντας,1,4293,V-AAP-APM,Verb,Masculine,Plural,Accusative,Aorist,,Active,Participle,,,,,
70754,ελευσεως,1,1660,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
70760,προδοται,2,4273,N-NPM,Noun,Masculine,Plural,Nominative,,,,,,,,,
70763,γεγενησθε,2,1096,V-RPI-2P,Verb,,Plural,,Perfect,,Passive,Indicative,Second person,,,,
70769,διαταγας,1,1296,N-APF,Noun,Feminine,Plural,Accusative,,,,,,,,,
70773,εφυλαξατε,1,5442,V-AAI-2P,Verb,,Plural,,Aorist,,Active,Indicative,Second person,,,,
70782,εβρυχον,1,1031,V-IAI-3P,Verb,,Plural,,Imperfect,,Active,Indicative,Third person,,,,
70812,ανεωγμενους,1,455,V-RPP-APM,Verb,Masculine,Plural,Accusative,Perfect,,Passive,Participle,,,,,
70823,κραξαντες,1,2896,V-AAP-NPM,Verb,Masculine,Plural,Nominative,Aorist,,Active,Participle,,,,,
70827,συνεσχον,1,4912,V-2AAI-3P,Verb,,Plural,,Second Aorist,,Active,Indicative,Third person,,,,
70832,ωρμησαν,2,3729,V-AAI-3P,Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
70841,ελιθοβολουν,2,3036,V-IAI-3P,Verb,,Plural,,Imperfect,,Active,Indicative,Third person,,,,
70845,απεθεντο,1,659,V-2AMI-3P,Verb,,Plural,,Second Aorist,,Middle,Indicative,Third person,,,,
70851,νεανιου,1,3494,N-GSM,Noun,Masculine,Singular,Genitive,,,,,,,,,
70853,σαυλου,2,4569,N-GSM,Noun,Masculine,Singular,Genitive,,,,,,,,,
70876,στησης,1,2476,V-AAS-2S,Verb,,Singular,,Aorist,,Active,Subjunctive,Second person,,,,
70884,εκοιμηθη,2,2837,V-API-3S,Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
70885,σαυλος,10,4569,N-NSM,Noun,Masculine,Singular,Nominative,,,,,,,,,
70888,συνευδοκων,2,4909,V-PAP-NSM,Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
70890,αναιρεσει,2,336,N-DSF,Noun,Feminine,Singular,Dative,,,,,,,,,
70898,διωγμος,2,1375,N-NSM,Noun,Masculine,Singular,Nominative,,,,,,,,,
70908,διεσπαρησαν,1,1289,V-2API-3P,Verb,,Plural,,Second Aorist,,Passive,Indicative,Third person,,,,
70919,συνεκομισαν,1,4792,V-AAI-3P,Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
70926,εποιησαντο,1,4160,V-AMI-3P,Verb,,Plural,,Aorist,,Middle,Indicative,Third person,,,,
70927,κοπετον,1,2870,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
70933,ελυμαινετο,1,3075,V-INI-3S,Verb,,Singular,,Imperfect,,middle or passive Deponent,Indicative,Third person,,,,
70939,εισπορευομενος,2,1531,V-PNP-NSM,Verb,Masculine,Singular,Nominative,Present,,middle or passive Deponent,Participle,,,,,
70940,συρων,1,4951,V-PAP-NSM,Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
70945,παρεδιδου,2,3860,V-IAI-3S,Verb,,Singular,,Imperfect,,Active,Indicative,Third person,,,,
70951,διασπαρεντες,2,1289,V-2APP-NPM,Verb,Masculine,Plural,Nominative,Second Aorist,,Passive,Participle,,,,,
70952,διηλθον,4,1330,V-2AAI-3P,Verb,,Plural,,Second Aorist,,Active,Indicative,Third person,,,,
70958,κατελθων,3,2718,V-2AAP-NSM,Verb,Masculine,Singular,Nominative,Second Aorist,,Active,Participle,,,,,
70967,προσειχον,3,4337,V-IAI-3P,Verb,,Plural,,Imperfect,,Active,Indicative,Third person,,,,
70972,λεγομενοις,5,3004,V-PPP-DPN,Verb,Neuter,Plural,Dative,Present,,Passive,Participle,,,,,
70993,βοωντα,1,994,V-PAP-NPN,Verb,Neuter,Plural,Nominative,Present,,Active,Participle,,,,,
70999,παραλελυμενοι,1,3886,V-RPP-NPM,Verb,Masculine,Plural,Nominative,Perfect,,Passive,Participle,,,,,
71002,εθεραπευθησαν,1,2323,V-API-3P,Verb,,Plural,,Aorist,,Passive,Indicative,Third person,,,,
71016,προυπηρχεν,1,4391,V-IAI-3S,Verb,,Singular,,Imperfect,,Active,Indicative,Third person,,,,
71020,μαγευων,1,3096,V-PAP-NSM,Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
71022,εξιστων,1,1839,V-PAP-NSM,Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
71052,ικανω,1,2425,A-DSM,Adjective,Masculine,Singular,Dative,,,,,,,,,
71055,μαγειαις,1,3095,N-DPF,Noun,Feminine,Plural,Dative,,,,,,,,,
71056,εξεστακεναι,1,1839,V-RAN,Verb,,,,Perfect,,Active,Infinitive,,,,,
71063,ευαγγελιζομενω,1,2097,V-PMP-DSM,Verb,Masculine,Singular,Dative,Present,,Middle,Participle,,,,,
71089,προσκαρτερων,1,4342,V-PAP-NSM,Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
71098,εξιστατο,1,1839,V-IMI-3S,Verb,,Singular,,Imperfect,,Middle,Indicative,Third person,,,,
71106,δεδεκται,1,1209,V-RNI-3S,Verb,,Singular,,Perfect,,middle or passive Deponent,Indicative,Third person,,,,
71122,προσηυξαντο,1,4336,V-ADI-3P,Verb,,Plural,,Aorist,,middle Deponent,Indicative,Third person,,,,
71126,λαβωσιν,3,2983,V-2AAS-3P,Verb,,Plural,,Second Aorist,,Active,Subjunctive,Third person,,,,
71135,επιπεπτωκος,1,1968,V-RAP-NSN,Verb,Neuter,Singular,Nominative,Perfect,,Active,Participle,,,,,
71138,βεβαπτισμενοι,1,907,V-RPP-NPM,Verb,Masculine,Plural,Nominative,Perfect,,Passive,Participle,,,,,
71147,επετιθουν,1,2007,V-IAI-3P,Verb,,Plural,,Imperfect,,Active,Indicative,Third person,,,,
71153,ελαμβανον,1,2983,V-IAI-3P,Verb,,Plural,,Imperfect,,Active,Indicative,Third person,,,,
71163,επιθεσεως,4,1936,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
71168,διδοται,3,1325,V-PPI-3S,Verb,,Singular,,Present,,Passive,Indicative,Third person,,,,
71185,επιθω,1,2007,V-2AAS-1S,Verb,,Singular,,Second Aorist,,Active,Subjunctive,First person,,,,
71188,λαμβανη,1,2983,V-PAS-3S,Verb,,Singular,,Present,,Active,Subjunctive,Third person,,,,
71209,ενομισας,1,3543,V-AAI-2S,Verb,,Singular,,Aorist,,Active,Indicative,Second person,,,,
71211,χρηματων,1,5536,N-GPN,Noun,Neuter,Plural,Genitive,,,,,,,,,
71212,κτασθαι,2,2932,V-PNN,Verb,,,,Present,,middle or passive Deponent,Infinitive,,,,,
71216,μερις,2,3310,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
71229,ευθεια,1,2117,A-NSF,Adjective,Feminine,Singular,Nominative,,,,,,,,,
71233,μετανοησον,5,3340,V-AAM-2S,Verb,,Singular,,Aorist,,Active,Imperative,Second person,,,,
71237,κακιας,4,2549,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
71241,δεηθητι,1,1189,V-AOM-2S,Verb,,Singular,,Aorist,,passive Deponent,Imperative,Second person,,,,
71249,επινοια,1,1963,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
71255,χολην,1,5521,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
71256,πικριας,3,4088,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
71258,συνδεσμον,1,4886,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
71277,επελθη,2,1904,V-2AAS-3S,Verb,,Singular,,Second Aorist,,Active,Subjunctive,Third person,,,,
71281,ειρηκατε,1,2046,V-RAI-2P-ATT,Verb,,Plural,,Perfect,,Active,Indicative,Second person,,,,Attic Greek form
71285,διαμαρτυραμενοι,1,1263,V-ADP-NPM,Verb,Masculine,Plural,Nominative,Aorist,,middle Deponent,Participle,,,,,
71287,λαλησαντες,2,2980,V-AAP-NPM,Verb,Masculine,Plural,Nominative,Aorist,,Active,Participle,,,,,
71300,ευηγγελισαντο,1,2097,V-AMI-3P,Verb,,Plural,,Aorist,,Middle,Indicative,Third person,,,,
71308,αναστηθι,7,450,V-2AAM-2S,Verb,,Singular,,Second Aorist,,Active,Imperative,Second person,,,,
71312,μεσημβριαν,2,3314,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
71317,καταβαινουσαν,3,2597,V-PAP-ASF,Verb,Feminine,Singular,Accusative,Present,,Active,Participle,,,,,
71321,γαζαν,1,1048,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
71331,αιθιοψ,1,128,N-NSM,Noun,Masculine,Singular,Nominative,,,,,,,,,
71332,ευνουχος,5,2135,N-NSM,Noun,Masculine,Singular,Nominative,,,,,,,,,
71333,δυναστης,2,1413,N-NSM,Noun,Masculine,Singular,Nominative,,,,,,,,,
71334,κανδακης,1,2582,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
71336,βασιλισσης,1,938,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
71337,αιθιοπων,1,128,N-GPM,Noun,Masculine,Plural,Genitive,,,,,,,,,
71343,γαζης,1,1047,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
71347,προσκυνησων,2,4352,V-FAP-NSM,Verb,Masculine,Singular,Nominative,Future,,Active,Participle,,,,,
71352,υποστρεφων,1,5290,V-PAP-NSM,Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
71357,αρματος,1,716,N-GSN,Noun,Neuter,Singular,Genitive,,,,,,,,,
71360,ανεγινωσκεν,2,314,V-IAI-3S,Verb,,Singular,,Imperfect,,Active,Indicative,Third person,,,,
71363,ησαιαν,2,2268,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
71370,προσελθε,1,4334,V-2AAM-2S,Verb,,Singular,,Second Aorist,,Active,Imperative,Second person,,,,
71372,κολληθητι,1,2853,V-APM-2S,Verb,,Singular,,Aorist,,Passive,Imperative,Second person,,,,
71374,αρματι,1,716,N-DSN,Noun,Neuter,Singular,Dative,,,,,,,,,
71382,αναγινωσκοντος,1,314,V-PAP-GSM,Verb,Masculine,Singular,Genitive,Present,,Active,Participle,,,,,
71399,δυναιμην,1,1410,V-PNO-1S,Verb,,Singular,,Present,,middle or passive Deponent,Optative,First person,,,,
71403,οδηγηση,1,3594,V-AAS-3S,Verb,,Singular,,Aorist,,Active,Subjunctive,Third person,,,,
71405,παρεκαλεσεν,3,3870,V-AAI-3S,Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
71409,αναβαντα,1,305,V-2AAP-ASM,Verb,Masculine,Singular,Accusative,Second Aorist,,Active,Participle,,,,,
71415,περιοχη,1,4042,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
71417,γραφης,3,1124,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
71425,σφαγην,1,4967,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
71426,ηχθη,2,71,V-API-3S,Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
71432,κειροντος,1,2751,V-PAP-GSM,Verb,Masculine,Singular,Genitive,Present,,Active,Participle,,,,,
71434,αφωνος,1,880,A-NSM,Adjective,Masculine,Singular,Nominative,,,,,,,,,
71454,διηγησεται,1,1334,V-FDI-3S,Verb,,Singular,,Future,,middle Deponent,Indicative,Third person,,,,
71456,αιρεται,1,142,V-PPI-3S,Verb,,Singular,,Present,,Passive,Indicative,Third person,,,,
71497,ευηγγελισατο,2,2097,V-AMI-3S,Verb,,Singular,,Aorist,,Middle,Indicative,Third person,,,,
71518,κωλυει,2,2967,V-PAI-3S,Verb,,Singular,,Present,,Active,Indicative,Third person,,,,
71523,στηναι,3,2476,V-2AAN,Verb,,,,Second Aorist,,Active,Infinitive,,,,,
71525,αρμα,1,716,N-ASN,Noun,Neuter,Singular,Accusative,,,,,,,,,
71549,ηρπασεν,1,726,V-AAI-3S,Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
71569,αζωτον,1,108,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
71571,διερχομενος,3,1330,V-PNP-NSM,Verb,Masculine,Singular,Nominative,Present,,middle or passive Deponent,Participle,,,,,
71581,καισαρειαν,9,2542,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
71586,εμπνεων,1,1709,V-PAP-NSM,Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
71587,απειλης,1,547,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
71589,φονου,2,5408,N-GSM,Noun,Masculine,Singular,Genitive,,,,,,,,,
71601,επιστολας,2,1992,N-APF,Noun,Feminine,Plural,Accusative,,,,,,,,,
71603,δαμασκον,7,1154,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
71613,οντας,11,1510,V-PAP-APM,Verb,Masculine,Plural,Accusative,Present,,Active,Participle,,,,,
71618,δεδεμενους,4,1210,V-RPP-APM,Verb,Masculine,Plural,Accusative,Perfect,,Passive,Participle,,,,,
71619,αγαγη,2,71,V-2AAS-3S,Verb,,Singular,,Second Aorist,,Active,Subjunctive,Third person,,,,
71630,δαμασκω,8,1154,N-DSF,Noun,Feminine,Singular,Dative,,,,,,,,,
71633,περιηστραψεν,1,4015,V-AAI-3S,Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
71648,σαουλ,9,4549,N-PRI,Noun,,,,,,,,,Indeclinable,proper noun,,
71652,διωκεις,6,1377,V-PAI-2S,Verb,,Singular,,Present,,Active,Indicative,Second person,,,,
71686,συνοδευοντες,1,4922,V-PAP-NPM,Verb,Masculine,Plural,Nominative,Present,,Active,Participle,,,,,
71689,ενεοι,1,1769,A-NPM,Adjective,Masculine,Plural,Nominative,,,,,,,,,
71704,ανεωγμενων,1,455,V-RPP-GPM,Verb,Masculine,Plural,Genitive,Perfect,,Passive,Participle,,,,,
71710,εβλεπεν,1,991,V-IAI-3S,Verb,,Singular,,Imperfect,,Active,Indicative,Third person,,,,
71711,χειραγωγουντες,1,5496,V-PAP-NPM,Verb,Masculine,Plural,Nominative,Present,,Active,Participle,,,,,
71743,οραματι,3,3705,N-DSN,Noun,Neuter,Singular,Dative,,,,,,,,,
71760,ρυμην,2,4505,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
71765,ζητησον,1,2212,V-AAM-2S,Verb,,Singular,,Aorist,,Active,Imperative,Second person,,,,
71769,σαυλον,4,4569,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
71771,ταρσεα,1,5018,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
71774,προσευχεται,2,4336,V-PNI-3S,Verb,,Singular,,Present,,middle or passive Deponent,Indicative,Third person,,,,
71781,ανανιαν,1,367,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
71784,επιθεντα,1,2007,V-2AAP-ASM,Verb,Masculine,Singular,Accusative,Second Aorist,,Active,Participle,,,,,
71788,αναβλεψη,1,308,V-AAS-3S,Verb,,Singular,,Aorist,,Active,Subjunctive,Third person,,,,
71793,ακηκοα,1,191,V-2RAI-1S,Verb,,Singular,,Second Perfect,,Active,Indicative,First person,,,,
71804,αγιοις,20,40,A-DPM,Adjective,Masculine,Plural,Dative,,,,,,,,,
71818,επικαλουμενους,3,1941,V-PMP-APM,Verb,Masculine,Plural,Accusative,Present,,Middle,Participle,,,,,
71831,εκλογης,1,1589,N-GSF,Noun,Feminine,Singular,Genitive,,,,,,,,,
71881,οφθεις,1,3708,V-APP-NSM,Verb,Masculine,Singular,Nominative,Aorist,,Passive,Participle,,,,,
71887,ηρχου,1,2064,V-INI-2S,Verb,,Singular,,Imperfect,,middle or passive Deponent,Indicative,Second person,,,,
71889,αναβλεψης,1,308,V-AAS-2S,Verb,,Singular,,Aorist,,Active,Subjunctive,Second person,,,,
71891,πλησθης,1,4130,V-APS-2S,Verb,,Singular,,Aorist,,Passive,Subjunctive,Second person,,,,
71896,απεπεσον,1,634,V-2AAI-3P,Verb,,Plural,,Second Aorist,,Active,Indicative,Third person,,,,
71902,λεπιδες,1,3013,N-NPF,Noun,Feminine,Plural,Nominative,,,,,,,,,
71911,ενισχυσεν,1,1765,V-AAI-3S,Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
71949,πορθησας,1,4199,V-AAP-NSM,Verb,Masculine,Singular,Nominative,Aorist,,Active,Participle,,,,,
71972,ενεδυναμουτο,1,1743,V-IPI-3S,Verb,,Singular,,Imperfect,,Passive,Indicative,Third person,,,,
71974,συνεχυνεν,1,4797,V-IAI-3S,Verb,,Singular,,Imperfect,,Active,Indicative,Third person,,,,
71981,συμβιβαζων,1,4822,V-PAP-NSM,Verb,Masculine,Singular,Nominative,Present,,Active,Participle,,,,,
71989,επληρουντο,2,4137,V-IPI-3P,Verb,,Plural,,Imperfect,,Passive,Indicative,Third person,,,,
71991,ικαναι,2,2425,A-NPF,Adjective,Feminine,Plural,Nominative,,,,,,,,,
72000,σαυλω,1,4569,N-DSM,Noun,Masculine,Singular,Dative,,,,,,,,,
72002,επιβουλη,1,1917,N-NSF,Noun,Feminine,Singular,Nominative,,,,,,,,,
72007,πυλας,1,4439,N-APF,Noun,Feminine,Plural,Accusative,,,,,,,,,
72024,τειχους,4,5038,N-GSN,Noun,Neuter,Singular,Genitive,,,,,,,,,
72025,χαλασαντες,2,5465,V-AAP-NPM,Verb,Masculine,Plural,Nominative,Aorist,,Active,Participle,,,,,
72027,σπυριδι,1,4711,N-DSF,Noun,Feminine,Singular,Dative,,,,,,,,,
72034,επειρατο,1,3987,V-INI-3S,Verb,,Singular,,Imperfect,,middle or passive Deponent,Indicative,Third person,,,,
72056,διηγησατο,2,1334,V-ADI-3S,Verb,,Singular,,Aorist,,middle Deponent,Indicative,Third person,,,,
72073,επαρρησιασατο,1,3955,V-ADI-3S,Verb,,Singular,,Aorist,,middle Deponent,Indicative,Third person,,,,
72087,παρρησιαζομενος,2,3955,V-PNP-NSM,Verb,Masculine,Singular,Nominative,Present,,middle or passive Deponent,Participle,,,,,
72097,συνεζητει,1,4802,V-IAI-3S,Verb,,Singular,,Imperfect,,Active,Indicative,Third person,,,,
72100,ελληνιστας,2,1675,N-APM,Noun,Masculine,Plural,Accusative,,,,,,,,,
72103,επεχειρουν,1,2021,V-IAI-3P,Verb,,Plural,,Imperfect,,Active,Indicative,Third person,,,,
72110,κατηγαγον,2,2609,V-2AAI-3P,Verb,,Plural,,Second Aorist,,Active,Indicative,Third person,,,,
72118,ταρσον,2,5019,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
72122,εκκλησιαι,8,1577,N-NPF,Noun,Feminine,Plural,Nominative,,,,,,,,,
72133,οικοδομουμεναι,1,3618,V-PPP-NPF,Verb,Feminine,Plural,Nominative,Present,,Passive,Participle,,,,,
72135,πορευομεναι,1,4198,V-PNP-NPF,Verb,Feminine,Plural,Nominative,Present,,middle or passive Deponent,Participle,,,,,
72142,παρακλησει,7,3874,N-DSF,Noun,Feminine,Singular,Dative,,,,,,,,,
72146,επληθυνοντο,1,4129,V-IPI-3P,Verb,,Plural,,Imperfect,,Passive,Indicative,Third person,,,,
72150,διερχομενον,1,1330,V-PNP-ASM,Verb,Masculine,Singular,Accusative,Present,,middle or passive Deponent,Participle,,,,,
72153,κατελθειν,1,2718,V-2AAN,Verb,,,,Second Aorist,,Active,Infinitive,,,,,
72157,αγιους,12,40,A-APM,Adjective,Masculine,Plural,Accusative,,,,,,,,,
72160,λυδδαν,2,3069,N-ASF,Noun,Feminine,Singular,Accusative,,,,,,,,,
72166,αινεαν,1,132,N-ASM,Noun,Masculine,Singular,Accusative,,,,,,,,,
72173,κραββατω,1,2895,N-DSM,Noun,Masculine,Singular,Dative,,,,,,,,,
72182,αινεα,1,132,N-VSM,Noun,Masculine,Singular,Vocative,,,,,,,,,
72190,στρωσον,1,4766,V-AAM-2S,Verb,,Singular,,Aorist,,Active,Imperative,Second person,,,,
72204,ασσαρωνα,1,4565,N-APM,Noun,Masculine,Plural,Accusative,,,,,,,,,
72206,επεστρεψαν,1,1994,V-AAI-3P,Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
