id,parsed_id,word,simplified_word,unicode,count
80339,80339,*)EFE/SION,efesion,Ἐφέσιον,1
80346,80346,E)NO/MIZON,enomizon,ἐνόμιζον,1
80354,80354,*)EKINH/QH,ekinhqh,Ἐκινήθη,1
80361,80361,SUNDROMH\,sundromh,συνδρομὴ,1
80368,80368,EI(=LKON,eilkon,εἷλκον,1
80375,80375,E)KLEI/SQHSAN,ekleisqhsan,ἐκλείσθησαν,1
80378,80378,*ZHTOU/NTWN,zhtountwn,Ζητούντων,1
80383,80383,FA/SIS,fasis,φάσις,1
80385,80385,XILIA/RXW|,xiliarxw,χιλιάρχῳ,4
80390,80390,SUGKE/XUTAI,sugkexutai,συγκέχυται,1
80397,80397,E(KATONTA/RXOUS,ekatontarxous,ἑκατοντάρχους,1
80398,80398,KATE/DRAMEN,katedramen,κατέδραμεν,1
80405,80405,XILI/ARXON,xiliarxon,χιλίαρχον,3
80413,49625,*)EGGI/SAS,eggisas,Ἐγγίσας,1
80432,80432,PEPOIHKW/S,pepoihkws,πεποιηκώς,2
80437,80437,E)BO/WN,ebown,ἐβόων,1
80446,80446,A)SFALE\S,asfales,ἀσφαλὲς,1
80451,80451,A)/GESQAI,agesqai,ἄγεσθαι,2
80455,80455,PAREMBOLH/N,parembolhn,παρεμβολήν,5
80461,80461,A)NABAQMOU/S,anabaqmous,ἀναβαθμούς,1
80462,80462,SUNE/BH,sunebh,συνέβη,1
80463,80463,BASTA/ZESQAI,bastazesqai,βαστάζεσθαι,1
80470,80470,BI/AN,bian,βίαν,1
80479,80479,KRA=ZON,krazon,κρᾶζον,2
80482,5907,*ME/LLWN,mellwn,Μέλλων,1
80484,80484,EI)SA/GESQAI,eisagesqai,εἰσάγεσθαι,1
80487,80455,PAREMBOLH\N,parembolhn,παρεμβολὴν,2
80502,64512,*(ELLHNISTI\,ellhnisti,Ἑλληνιστὶ,1
80509,80509,*AI)GU/PTIOS,aiguptios,Αἰγύπτιος,1
80515,80515,A)NASTATW/SAS,anastatwsas,ἀναστατώσας,1
80517,69013,E)CAGAGW\N,ecagagwn,ἐξαγαγὼν,1
80525,80525,SIKARI/WN,sikariwn,σικαρίων,1
80535,80535,*TARSEU\S,tarseus,Ταρσεὺς,1
80539,80539,A)SH/MOU,ashmou,ἀσήμου,1
80541,80541,POLI/THS,poliths,πολίτης,1
80542,37004,DE/OMAI,deomai,δέομαι,3
80551,80551,*)EPITRE/YANTOS,epitreyantos,Ἐπιτρέψαντος,1
80559,80559,A)NABAQMW=N,anabaqmwn,ἀναβαθμῶν,1
80560,80560,KATE/SEISEN,kateseisen,κατέσεισεν,1
80567,80567,SIGH=S,sighs,σιγῆς,1
80569,80569,PROSEFW/NEI,prosefwnei,προσεφώνει,2
80571,80571,*(EBRAI+/DI,ebraidi,Ἑβραΐδι,3
80583,80583,NUNI\,nuni,νυνὶ,7
80584,80584,A)POLOGI/AS,apologias,ἀπολογίας,2
80594,80594,PARE/SXON,paresxon,παρέσχον,1
80595,80595,H(SUXI/AN,hsuxian,ἡσυχίαν,1
80605,80605,*TARSW=|,tarsw,Ταρσῷ,1
80608,80608,A)NATEQRAMME/NOS,anateqrammenos,ἀνατεθραμμένος,1
80618,80618,PEPAIDEUME/NOS,pepaideumenos,πεπαιδευμένος,1
80620,80620,A)KRI/BEIAN,akribeian,ἀκρίβειαν,1
80622,80622,PATRW/|OU,patrwou,πατρῴου,1
80624,66392,ZHLWTH\S,zhlwths,ζηλωτὴς,2
80637,80637,E)DI/WCA,ediwca,ἐδίωξα,2
80640,80640,DESMEU/WN,desmeuwn,δεσμεύων,1
80669,80669,E)POREUO/MHN,eporeuomhn,ἐπορευόμην,1
80670,80670,A)/CWN,acwn,ἄξων,1
80679,80679,TIMWRHQW=SIN,timwrhqwsin,τιμωρηθῶσιν,1
80683,80683,POREUOME/NW|,poreuomenw,πορευομένῳ,1
80685,80685,E)GGI/ZONTI,eggizonti,ἐγγίζοντι,1
80694,80694,PERIASTRA/YAI,periastrayai,περιαστράψαι,1
80699,80699,*)/EPESA/,epesa,Ἔπεσά,1
80703,80703,E)/DAFOS,edafos,ἔδαφος,1
80716,80716,A)PEKRI/QHN,apekriqhn,ἀπεκρίθην,2
80750,4644,LALOU=NTO/S,lalountos,λαλοῦντός,1
80773,80773,TE/TAKTAI/,tetaktai,τέτακταί,1
80779,80779,E)NE/BLEPON,eneblepon,ἐνέβλεπον,1
80786,80786,XEIRAGWGOU/MENOS,xeiragwgoumenos,χειραγωγούμενος,1
80789,80789,SUNO/NTWN,sunontwn,συνόντων,1
80802,72710,MARTUROU/MENOS,marturoumenos,μαρτυρούμενος,2
80806,80806,KATOIKOU/NTWN,katoikountwn,κατοικούντων,2
80817,45320,A)NA/BLEYON,anableyon,ἀνάβλεψον,1
80833,80833,PROEXEIRI/SATO/,proexeirisato,προεχειρίσατό,1
80852,80852,MA/RTUS,martus,μάρτυς,6
80860,59279,H)/KOUSAS,hkousas,ἤκουσας,4
80866,80866,BA/PTISAI,baptisai,βάπτισαι,1
80868,80868,A)PO/LOUSAI,apolousai,ἀπόλουσαι,1
80872,80872,E)PIKALESA/MENOS,epikalesamenos,ἐπικαλεσάμενος,1
80880,80880,U(POSTRE/YANTI,upostreyanti,ὑποστρέψαντι,1
80896,20217,LE/GONTA/,legonta,λέγοντά,1
80898,80898,*SPEU=SON,speuson,Σπεῦσον,1
80907,80907,PARADE/CONTAI/,paradecontai,παραδέξονταί,1
80917,80917,E)PI/STANTAI,epistantai,ἐπίστανται,2
80921,80921,FULAKI/ZWN,fulakizwn,φυλακίζων,1
80923,80923,DE/RWN,derwn,δέρων,2
80928,80928,PISTEU/ONTAS,pisteuontas,πιστεύοντας,5
80933,80933,E)CEXEI=TO,ecexeito,ἐξεχεῖτο,1
80936,80936,*STEFA/NOU,stefanou,Στεφάνου,1
80938,80938,MA/RTURO/S,marturos,μάρτυρός,1
80943,80943,E)FESTW\S,efestws,ἐφεστὼς,1
80953,80953,A)NAIROU/NTWN,anairountwn,ἀναιρούντων,1
80965,80965,E)CAPOSTELW=,ecapostelw,ἐξαποστελῶ,1
80988,80988,KAQH=KEN,kaqhken,καθῆκεν,1
80991,78955,*KRAZO/NTWN,krazontwn,Κραζόντων,1
80995,80995,R(IPTOU/NTWN,riptountwn,ῥιπτούντων,1
81003,81003,A)E/RA,aera,ἀέρα,5
81013,81013,MA/STICIN,masticin,μάστιξιν,1
81014,81014,A)NETA/ZESQAI,anetazesqai,ἀνετάζεσθαι,1
81017,81017,E)PIGNW=|,epignw,ἐπιγνῷ,1
81026,81026,PROE/TEINEN,proeteinen,προέτεινεν,1
81029,81029,I(MA=SIN,imasin,ἱμᾶσιν,1
81034,81034,E(KATO/NTARXON,ekatontarxon,ἑκατόνταρχον,1
81039,81039,*(RWMAI=ON,rwmaion,Ῥωμαῖον,1
81041,81041,A)KATA/KRITON,akatakriton,ἀκατάκριτον,1
81044,81044,MASTI/ZEIN,mastizein,μαστίζειν,1
81062,81062,*(RWMAI=O/S,rwmaios,Ῥωμαῖός,3
81070,81070,*LE/GE,lege,Λέγε,1
81074,81062,*(RWMAI=OS,rwmaios,Ῥωμαῖος,1
81086,81086,KEFALAI/OU,kefalaiou,κεφαλαίου,1
81088,81088,POLITEI/AN,politeian,πολιτείαν,1
81090,81090,E)KTHSA/MHN,ekthsamhn,ἐκτησάμην,1
81101,81101,A)PE/STHSAN,apesthsan,ἀπέστησαν,1
81107,81107,A)NETA/ZEIN,anetazein,ἀνετάζειν,1
81121,81121,DEDEKW/S,dedekws,δεδεκώς,1
81128,80446,A)SFALE/S,asfales,ἀσφαλές,3
81131,81131,KATHGOREI=TAI,kathgoreitai,κατηγορεῖται,1
81135,81135,E)/LUSEN,elusen,ἔλυσεν,1
81139,81139,DESMW=N,desmwn,δεσμῶν,7
81151,81151,KATAGAGW\N,katagagwn,καταγαγὼν,1
81168,81168,SUNEIDH/SEI,suneidhsei,συνειδήσει,4
81170,81170,PEPOLI/TEUMAI,pepoliteumai,πεπολίτευμαι,1
81195,15279,*TU/PTEIN,tuptein,Τύπτειν,1
81200,81200,TOI=XE,toixe,τοῖχε,1
81201,81201,KEKONIAME/NE,kekoniamene,κεκονιαμένε,1
81204,81204,KA/QH|,kaqh,κάθῃ,1
81211,81211,PARANOMW=N,paranomwn,παρανομῶν,1
81212,81212,KELEU/EIS,keleueis,κελεύεις,1
81214,81214,TU/PTESQAI,tuptesqai,τύπτεσθαι,1
81223,81223,LOIDOREI=S,loidoreis,λοιδορεῖς,1
81236,41580,*)/ARXONTA,arxonta,Ἄρχοντα,1
81269,81269,E)LPI/DOS,elpidos,ἐλπίδος,14
81274,81274,KRI/NOMAI,krinomai,κρίνομαι,3
81278,81278,LALH/SANTOS,lalhsantos,λαλήσαντος,1
81280,81280,STA/SIS,stasis,στάσις,1
81300,81300,O(MOLOGOU=SIN,omologousin,ὁμολογοῦσιν,2
81312,81312,ME/ROUS,merous,μέρους,12
81315,81315,DIEMA/XONTO,diemaxonto,διεμάχοντο,1
81319,81319,EU(RI/SKOMEN,euriskomen,εὑρίσκομεν,1
81332,81332,QEOMAXW=MEN,qeomaxwmen,θεομαχῶμεν,1
81337,81337,EU)LABHQEI\S,eulabhqeis,εὐλαβηθεὶς,2
81341,81341,DIASPASQH=|,diaspasqh,διασπασθῇ,1
81348,81348,STRA/TEUMA,strateuma,στράτευμα,1
81351,81351,A(RPA/SAI,arpasai,ἁρπάσαι,1
81356,81356,A)/GEIN,agein,ἄγειν,1
81371,81371,*PAU=LE,paule,Παῦλε,3
81374,81374,DIEMARTU/RW,diemarturw,διεμαρτύρω,1
81386,81386,MARTURH=SAI,marturhsai,μαρτυρῆσαι,2
81390,12358,POIH/SANTE/S,poihsantes,ποιήσαντές,1
81394,81394,SUSTROFH/N,sustrofhn,συστροφήν,1
81395,81395,A)NEQEMA/TISAN,aneqematisan,ἀνεθεμάτισαν,2
81414,81414,SUNWMOSI/AN,sunwmosian,συνωμοσίαν,1
81424,81424,*)ANAQE/MATI,anaqemati,Ἀναθέματι,1
81425,81425,A)NEQEMATI/SAMEN,aneqematisamen,ἀνεθεματίσαμεν,1
81437,81437,E)MFANI/SATE,emfanisate,ἐμφανίσατε,1
81446,81446,KATAGA/GH|,katagagh,καταγάγῃ,1
81451,81451,DIAGINW/SKEIN,diaginwskein,διαγινώσκειν,1
81460,81460,E)GGI/SAI,eggisai,ἐγγίσαι,1
81462,15203,E(/TOIMOI/,etoimoi,ἕτοιμοί,2
81475,81475,E)/NEDRON,enedron,ἔνεδρον,1
81485,4970,*PROSKALESA/MENOS,proskalesamenos,Προσκαλεσάμενος,1
81491,81491,E(KATONTA/RXWN,ekatontarxwn,ἑκατοντάρχων,2
81494,81494,NEANI/AN,neanian,νεανίαν,3
81496,81496,A)PA/GAGE,apagage,ἀπάγαγε,1
81517,81517,DE/SMIOS,desmios,δέσμιος,7
81519,4970,PROSKALESA/MENO/S,proskalesamenos,προσκαλεσάμενός,1
81528,4941,E)/XONTA/,exonta,ἔχοντά,1
81530,7032,LALH=SAI/,lalhsai,λαλῆσαί,1
81532,23938,*)EPILABO/MENOS,epilabomenos,Ἐπιλαβόμενος,1
81540,81540,A)NAXWRH/SAS,anaxwrhsas,ἀναχωρήσας,1
81548,18539,A)PAGGEI=LAI/,apaggeilai,ἀπαγγεῖλαί,1
81557,38406,E)RWTH=SAI/,erwthsai,ἐρωτῆσαί,1
81564,81564,KATAGA/GH|S,katagaghs,καταγάγῃς,1
81568,25717,ME/LLONTA/,mellonta,μέλλοντά,1
81571,81571,PUNQA/NESQAI,punqanesqai,πυνθάνεσθαι,1
81577,81577,PEISQH=|S,peisqhs,πεισθῇς,1
81579,81579,E)NEDREU/OUSIN,enedreuousin,ἐνεδρεύουσιν,1
81602,81602,PROSDEXO/MENOI,prosdexomenoi,προσδεχόμενοι,3
81616,81616,E)KLALH=SAI,eklalhsai,ἐκλαλῆσαι,1
81619,81619,E)NEFA/NISAS,enefanisas,ἐνεφάνισας,1
81631,81631,DIAKOSI/OUS,diakosious,διακοσίους,2
81633,81633,POREUQW=SIN,poreuqwsin,πορευθῶσιν,1
81637,81637,I(PPEI=S,ippeis,ἱππεῖς,2
81640,81640,DECIOLA/BOUS,deciolabous,δεξιολάβους,1
81647,81647,KTH/NH,kthnh,κτήνη,2
81651,81651,E)PIBIBA/SANTES,epibibasantes,ἐπιβιβάσαντες,1
81654,81654,DIASW/SWSIN,diaswswsin,διασώσωσιν,1
81656,81656,*FH/LIKA,fhlika,Φήλικα,1
81660,76229,E)PISTOLH\N,epistolhn,ἐπιστολὴν,3
81661,81661,PERIE/XOUSAN,periexousan,περιέχουσαν,1
81665,81665,*KLAU/DIOS,klaudios,Κλαύδιος,1
81666,81666,*LUSI/AS,lusias,Λυσίας,2
81668,81668,KRATI/STW|,kratistw,κρατίστῳ,1
81670,81670,*FH/LIKI,fhliki,Φήλικι,1
81675,81675,SULLHFQE/NTA,sullhfqenta,συλληφθέντα,1
81681,81681,A)NAIREI=SQAI,anaireisqai,ἀναιρεῖσθαι,1
81687,81687,STRATEU/MATI,strateumati,στρατεύματι,1
81688,81688,E)CEILO/MHN,eceilomhn,ἐξειλόμην,1
81690,54789,MAQW\N,maqwn,μαθὼν,1
81694,29554,*BOULO/MENOS,boulomenos,Βουλόμενος,1
81701,81701,E)NEKA/LOUN,enekaloun,ἐνεκάλουν,1
81711,81711,E)GKALOU/MENON,egkaloumenon,ἐγκαλούμενον,1
81713,81713,ZHTHMA/TWN,zhthmatwn,ζητημάτων,2
81722,81722,E)/GKLHMA,egklhma,ἔγκλημα,1
81724,81724,*MHNUQEI/SHS,mhnuqeishs,Μηνυθείσης,1
81743,81743,KATHGO/ROIS,kathgorois,κατηγόροις,1
81750,81750,*)/ERRWSO,errwso,Ἔρρωσο,1
81768,81768,*)ANTIPATRI/DA,antipatrida,Ἀντιπατρίδα,1
81772,81772,E)A/SANTES,easantes,ἐάσαντες,1
81788,81788,A)NADO/NTES,anadontes,ἀναδόντες,1
81798,81798,*)ANAGNOU\S,anagnous,Ἀναγνοὺς,1
81803,81803,E)PERWTH/SAS,eperwthsas,ἐπερωτήσας,1
81806,81806,E)PARXI/AS,eparxias,ἐπαρχίας,1
81809,81809,PUQO/MENOS,puqomenos,πυθόμενος,1
81813,81813,*DIAKOU/SOMAI/,diakousomai,Διακούσομαί,1
81821,81821,PARAGE/NWNTAI,paragenwntai,παραγένωνται,1
81822,4019,*)EKE/LEUSE/N,ekeleusen,Ἐκέλευσέν,1
81827,81827,PRAITWRI/W|,praitwriw,πραιτωρίῳ,2
81842,81842,R(H/TOROS,rhtoros,ῥήτορος,1
81843,81843,*TERTU/LLOU,tertullou,Τερτύλλου,1
81846,81846,E)NEFA/NISAN,enefanisan,ἐνεφάνισαν,2
81852,81852,*KLHQE/NTOS,klhqentos,Κληθέντος,1
81858,81858,*TE/RTULLOS,tertullos,Τέρτυλλος,1
81862,81862,TUGXA/NONTES,tugxanontes,τυγχάνοντες,1
81866,81866,KATORQWMA/TWN,katorqwmatwn,κατορθωμάτων,1
81867,81867,GINOME/NWN,ginomenwn,γινομένων,1
81874,81874,PRONOI/AS,pronoias,προνοίας,1
81875,81875,PA/NTH|,panth,πάντῃ,1
81879,81879,A)PODEXO/MEQA,apodexomeqa,ἀποδεχόμεθα,1
81881,81881,*FH=LIC,fhlic,Φῆλιξ,6
81884,81884,EU)XARISTI/AS,euxaristias,εὐχαριστίας,5
81891,81891,E)GKO/PTW,egkoptw,ἐγκόπτω,1
81892,81892,PARAKALW=,parakalw,παρακαλῶ,10
81893,6939,A)KOU=SAI/,akousai,ἀκοῦσαί,2
81896,81896,SUNTO/MWS,suntomws,συντόμως,1
81899,81899,E)PIEIKEI/A|,epieikeia,ἐπιεικείᾳ,1
81900,19327,*EU(RO/NTES,eurontes,Εὑρόντες,1
81905,81905,LOIMO/N,loimon,λοιμόν,1
81907,81907,KINOU=NTA,kinounta,κινοῦντα,1
81916,81916,PRWTOSTA/THN,prwtostathn,πρωτοστάτην,1
81920,81920,*NAZWRAI/WN,nazwraiwn,Ναζωραίων,1
81926,81926,E)PEI/RASEN,epeirasen,ἐπείρασεν,2
81927,81927,BEBHLW=SAI,bebhlwsai,βεβηλῶσαι,1
81930,81930,E)KRATH/SAMEN,ekrathsamen,ἐκρατήσαμεν,1
81942,81942,KATHGOROU=MEN,kathgoroumen,κατηγοροῦμεν,1
81944,81944,*SUNEPE/QENTO,sunepeqento,Συνεπέθεντο,1
81949,81949,FA/SKONTES,faskontes,φάσκοντες,1
81957,81957,NEU/SANTOS,neusantos,νεύσαντος,1
81967,41594,KRITH\N,krithn,κριτὴν,1
81972,81972,EU)QUMO/TERON,euqumoteron,εὐθυμότερον,1
81976,81976,A)POLOGOU=MAI,apologoumai,ἀπολογοῦμαι,1
81977,81977,DUNAME/NOU,dunamenou,δυναμένου,2
81989,81989,A)NE/BHN,anebhn,ἀνέβην,3
82002,82002,DIALEGO/MENON,dialegomenon,διαλεγόμενον,1
82004,82004,E)PISU/STASIN,episustasin,ἐπισύστασιν,1
82016,31923,PARASTH=SAI/,parasthsai,παραστῆσαί,1
82022,82022,KATHGOROU=SI/N,kathgorousin,κατηγοροῦσίν,2
82024,82024,*(OMOLOGW=,omologw,Ὁμολογῶ,1
82034,82034,AI(/RESIN,airesin,αἵρεσιν,2
82036,82036,LATREU/W,latreuw,λατρεύω,4
82038,82038,PATRW/|W|,patrww,πατρῴῳ,1
82049,82049,GEGRAMME/NOIS,gegrammenois,γεγραμμένοις,2
82050,82050,E)LPI/DA,elpida,ἐλπίδα,18
82059,82059,PROSDE/XONTAI,prosdexontai,προσδέχονται,1
82067,70234,A)DI/KWN,adikwn,ἀδίκων,3
82072,82072,A)SKW=,askw,ἀσκῶ,1
82073,82073,A)PRO/SKOPON,aproskopon,ἀπρόσκοπον,1
82074,82074,SUNEI/DHSIN,suneidhsin,συνείδησιν,15
82084,657,*DI,di,Δι,6
82090,82090,POIH/SWN,poihswn,ποιήσων,1
82096,82096,PROSFORA/S,prosforas,προσφοράς,1
82101,82101,H(GNISME/NON,hgnismenon,ἡγνισμένον,1
82110,82110,QORU/BOU,qorubou,θορύβου,1
82120,82120,PAREI=NAI,pareinai,παρεῖναι,2
82125,82125,E)/XOIEN,exoien,ἔχοιεν,1
82131,82131,EI)PA/TWSAN,eipatwsan,εἰπάτωσαν,1
82136,78031,A)DI/KHMA,adikhma,ἀδίκημα,1
82137,82137,STA/NTOS,stantos,στάντος,1
82148,82148,E)/KRACA,ekraca,ἔκραξα,1
82166,82166,A)NEBA/LETO,anebaleto,ἀνεβάλετο,1
82180,82180,DIAGNW/SOMAI,diagnwsomai,διαγνώσομαι,1
82184,82184,DIATACA/MENO/S,diatacamenos,διαταξάμενός,1
82188,82188,THREI=SQAI,threisqai,τηρεῖσθαι,3
82193,82193,A)/NESIN,anesin,ἄνεσιν,4
82196,82196,KWLU/EIN,kwluein,κωλύειν,1
82200,82200,U(PHRETEI=N,uphretein,ὑπηρετεῖν,1
82212,82212,*DROUSI/LLH|,drousillh,Δρουσίλλῃ,1
82217,82217,METEPE/MYATO,metepemyato,μετεπέμψατο,1
82228,79223,*DIALEGOME/NOU,dialegomenou,Διαλεγομένου,1
82234,82234,E)GKRATEI/AS,egkrateias,ἐγκρατείας,1
82237,82237,KRI/MATOS,krimatos,κρίματος,2
82239,78014,ME/LLONTOS,mellontos,μέλλοντος,5
82252,82252,METALABW\N,metalabwn,μεταλαβὼν,1
82253,82253,METAKALE/SOMAI/,metakalesomai,μετακαλέσομαί,1
82257,82257,E)LPI/ZWN,elpizwn,ἐλπίζων,2
82270,82270,PUKNO/TERON,puknoteron,πυκνότερον,1
82272,82272,METAPEMPO/MENOS,metapempomenos,μεταπεμπόμενος,1
82273,82273,W(MI/LEI,wmilei,ὡμίλει,1
82275,82275,*DIETI/AS,dietias,Διετίας,1
82277,82277,PLHRWQEI/SHS,plhrwqeishs,πληρωθείσης,1
82279,82279,DIA/DOXON,diadoxon,διάδοχον,1
82282,82282,*PO/RKION,porkion,Πόρκιον,1
82283,82283,*FH=STON,fhston,Φῆστον,3
82286,82286,XA/RITAS,xaritas,χάριτας,1
82287,82287,KATAQE/SQAI,kataqesqai,καταθέσθαι,2
82296,82296,*FH=STOS,fhstos,Φῆστος,7
82298,82298,E)PIBA\S,epibas,ἐπιβὰς,1
82300,82300,E)PARXI/A|,eparxia,ἐπαρχίᾳ,1
82309,81846,*)ENEFA/NISAN,enefanisan,Ἐνεφάνισαν,1
82330,82330,METAPE/MYHTAI,metapemyhtai,μεταπέμψηται,1
82334,82334,E)NE/DRAN,enedran,ἐνέδραν,1
82356,82356,E)KPOREU/ESQAI,ekporeuesqai,ἐκπορεύεσθαι,1
82359,82359,DUNATOI\,dunatoi,δυνατοὶ,3
82363,82363,SUGKATABA/NTES,sugkatabantes,συγκαταβάντες,1
82371,82371,KATHGOREI/TWSAN,kathgoreitwsan,κατηγορείτωσαν,1
82373,82373,*DIATRI/YAS,diatriyas,Διατρίψας,1
82394,82394,*PARAGENOME/NOU,paragenomenou,Παραγενομένου,1
82397,82397,PERIE/STHSAN,periesthsan,περιέστησαν,1
82401,82401,KATABEBHKO/TES,katabebhkotes,καταβεβηκότες,1
82406,82406,AI)TIW/MATA,aitiwmata,αἰτιώματα,1
82414,82414,A)PODEI=CAI,apodeicai,ἀποδεῖξαι,1
82415,82415,A)POLOGOUME/NOU,apologoumenou,ἀπολογουμένου,2
82430,64424,*KAI/SARA/,kaisara,Καίσαρά,1
82448,9214,A)NABA/S,anabas,ἀναβάς,1
82452,82452,KRI/NESQAI,krinesqai,κρίνεσθαι,5
82471,82471,H)DI/KHSA,hdikhsa,ἠδίκησα,1
82475,82475,KA/LLION,kallion,κάλλιον,1
82476,82476,E)PIGINW/SKEIS,epiginwskeis,ἐπιγινώσκεις,1
82484,82484,PE/PRAXA/,pepraxa,πέπραχά,1
82487,82487,PARAITOU=MAI,paraitoumai,παραιτοῦμαι,1
82502,82502,XARI/SASQAI,xarisasqai,χαρίσασθαι,2
82504,82504,E)PIKALOU=MAI,epikaloumai,ἐπικαλοῦμαι,2
82508,82508,SULLALH/SAS,sullalhsas,συλλαλήσας,1
82511,82511,SUMBOULI/OU,sumbouliou,συμβουλίου,1
82514,82514,E)PIKE/KLHSAI,epikeklhsai,ἐπικέκλησαι,1
82517,82517,POREU/SH|,poreush,πορεύσῃ,1
82518,5874,*(HMERW=N,hmerwn,Ἡμερῶν,1
82520,82520,DIAGENOME/NWN,diagenomenwn,διαγενομένων,1
82521,10384,TINW=N,tinwn,τινῶν,1
82522,82522,*)AGRI/PPAS,agrippas,Ἀγρίππας,5
82526,82526,*BERNI/KH,bernikh,Βερνίκη,2
82527,82527,KATH/NTHSAN,kathnthsan,κατήντησαν,1
82543,82543,A)NE/QETO,aneqeto,ἀνέθετο,1
82549,308,*)ANH/R,anhr,Ἀνήρ,1
82552,82552,KATALELEIMME/NOS,kataleleimmenos,καταλελειμμένος,1
82554,82554,*FH/LIKOS,fhlikos,Φήλικος,1
82573,82573,DI/KHN,dikhn,δίκην,3
82582,82582,XARI/ZESQAI/,xarizesqai,χαρίζεσθαί,1
82590,82590,KATHGOROU/MENOS,kathgoroumenos,κατηγορούμενος,1
82595,82595,KATHGO/ROUS,kathgorous,κατηγόρους,1
82602,82602,E)GKLH/MATOS,egklhmatos,ἐγκλήματος,1
82603,66545,*SUNELQO/NTWN,sunelqontwn,Συνελθόντων,1
82607,82607,A)NABOLH\N,anabolhn,ἀναβολὴν,1
82609,82609,POIHSA/MENOS,poihsamenos,ποιησάμενος,2
82616,82616,E)KE/LEUSA,ekeleusa,ἐκέλευσα,2
82624,56270,KATH/GOROI,kathgoroi,κατήγοροι,1
82627,82627,E)PE/FERON,epeferon,ἐπέφερον,1
82629,82629,U(PENO/OUN,upenooun,ὑπενόουν,2
82631,82631,ZHTH/MATA,zhthmata,ζητήματα,1
82636,82636,I)DI/AS,idias,ἰδίας,6
82637,82637,DEISIDAIMONI/AS,deisidaimonias,δεισιδαιμονίας,1
82642,573,PERI/,peri,περί,1
82647,82647,E)/FASKEN,efasken,ἔφασκεν,1
82651,82651,*)APOROU/MENOS,aporoumenos,Ἀπορούμενος,1
82657,82657,ZH/THSIN,zhthsin,ζήτησιν,1
82660,82660,BOU/LOITO,bouloito,βούλοιτο,1
82671,82671,E)PIKALESAME/NOU,epikalesamenou,ἐπικαλεσαμένου,2
82672,82672,THRHQH=NAI,thrhqhnai,τηρηθῆναι,1
82677,82677,*SEBASTOU=,sebastou,Σεβαστοῦ,1
82678,82678,DIA/GNWSIN,diagnwsin,διάγνωσιν,1
82694,82694,*)EBOULO/MHN,eboulomhn,Ἐβουλόμην,1
82702,3119,*AU)/RION,aurion,Αὔριον,1
82711,82711,*)AGRI/PPA,agrippa,Ἀγρίππα,7
82714,82714,*BERNI/KHS,bernikhs,Βερνίκης,1
82717,82717,FANTASI/AS,fantasias,φαντασίας,1
82722,82722,A)KROATH/RION,akroathrion,ἀκροατήριον,1
82723,15770,SU/N,sun,σύν,1
82728,82728,A)NDRA/SIN,andrasin,ἀνδράσιν,7
82731,82731,E)COXH\N,ecoxhn,ἐξοχὴν,1
82736,82736,KELEU/SANTOS,keleusantos,κελεύσαντος,1
82738,82738,*FH/STOU,fhstou,Φήστου,1
82747,82747,BASILEU=,basileu,βασιλεῦ,7
82751,82751,SUMPARO/NTES,sumparontes,συμπαρόντες,1
82763,82763,E)NE/TUXO/N,enetuxon,ἐνέτυχόν,1
82770,82770,E)PIBOW=NTES,epibowntes,ἐπιβοῶντες,1
82778,82778,KATALABO/MENOS,katalabomenos,καταλαβόμενος,1
82783,82783,PEPRAXE/NAI,pepraxenai,πεπραχέναι,1
82790,82790,*SEBASTO/N,sebaston,Σεβαστόν,1
82791,82791,E)/KRINA,ekrina,ἔκρινα,2
82792,82792,PE/MPEIN,pempein,πέμπειν,1
82804,82804,PROH/GAGON,prohgagon,προήγαγον,1
82816,82816,A)NAKRI/SEWS,anakrisews,ἀνακρίσεως,1
82818,82818,SXW=,sxw,σχῶ,3
82821,82821,*)/ALOGON,alogon,Ἄλογον,1
82825,82825,PE/MPONTA,pemponta,πέμποντα,1
82833,82833,SHMA=NAI,shmanai,σημᾶναι,1
82840,82840,*)EPITRE/PETAI/,epitrepetai,Ἐπιτρέπεταί,1
82848,82848,A)PELOGEI=TO,apelogeito,ἀπελογεῖτο,1
82855,82855,E)GKALOU=MAI,egkaloumai,ἐγκαλοῦμαι,2
82860,82860,H(/GHMAI,hghmai,ἥγημαι,2
82862,79713,MAKA/RION,makarion,μακάριον,1
82869,82869,GNW/STHN,gnwsthn,γνώστην,1
82876,82876,H)QW=N,hqwn,ἠθῶν,1
82883,82883,MAKROQU/MWS,makroqumws,μακροθύμως,1
82889,82889,BI/WSI/N,biwsin,βίωσίν,1
82893,11488,NEO/THTOS,neothtos,νεότητος,2
82904,82904,I)/SASIN,isasin,ἴσασιν,1
82908,82908,PROGINW/SKONTE/S,proginwskontes,προγινώσκοντές,1
82912,82912,QE/LWSIN,qelwsin,θέλωσιν,1
82913,82913,MARTUREI=N,marturein,μαρτυρεῖν,1
82917,82917,A)KRIBESTA/THN,akribestathn,ἀκριβεστάτην,1
82920,82920,H(METE/RAS,hmeteras,ἡμετέρας,1
82921,82921,QRHSKEI/AS,qrhskeias,θρησκείας,1
82922,82922,E)/ZHSA,ezhsa,ἔζησα,1
82937,82937,E(/STHKA,esthka,ἕστηκα,3
82938,82938,KRINO/MENOS,krinomenos,κρινόμενος,1
82942,82942,DWDEKA/FULON,dwdekafulon,δωδεκάφυλον,1
