id,word,unicode,count,str_num,rp_code,rp_pos,rp_gender,rp_number,rp_word_case,rp_tense,rp_type,rp_voice,rp_mood,rp_person,rp_indeclinable,rp_why_indeclinable,rp_kai_crasis,rp_attic_greek_form
83730,ekbolhn,εκβολην,1,1546,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
83731,epoiounto,εποιουντο,1,4160,{V-IMI-3P},Verb,,Plural,,Imperfect,,Middle,Indicative,Third person,,,,
83735,autoxeires,αυτοχειρεσ,1,849,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
83737,skeuhn,σκευην,1,4631,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
83740,erriyamen,ερριψαμεν,1,4496,{V-AAI-1P},Verb,,Plural,,Aorist,,Active,Indicative,First person,,,,
83745,astrwn,αστρων,1,798,{N-GPN},Noun,Neuter,Plural,Genitive,,,,,,,,,
83746,epifainontwn,επιφαινοντων,1,2014,{V-PAP-GPN},Verb,Neuter,Plural,Genitive,Present,,Active,Participle,,,,,
83753,oligou,ολιγου,1,3641,{A-GSM},Adjective,Masculine,Singular,Genitive,,,,,,,,,
83754,epikeimenou,επικειμενου,1,1945,{V-PNP-GSM},Verb,Masculine,Singular,Genitive,Present,,middle or passive Deponent,Participle,,,,,
83756,perihreito,περιηρειτο,1,4014,{V-IPI-3S},Verb,,Singular,,Imperfect,,Passive,Indicative,Third person,,,,
83760,swzesqai,σωζεσθαι,1,4982,{V-PPN},Verb,,,,Present,,Passive,Infinitive,,,,,
83764,asitias,ασιτιασ,1,776,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
83765,uparxoushs,υπαρχουσησ,1,5225,{V-PAP-GSF},Verb,Feminine,Singular,Genitive,Present,,Active,Participle,,,,,
83778,peiqarxhsantas,πειθαρχησαντασ,1,3980,{V-AAP-APM},Verb,Masculine,Plural,Accusative,Aorist,,Active,Participle,,,,,
83785,kerdhsai,κερδησαι,1,2770,{V-AAN},Verb,,,,Aorist,,Active,Infinitive,,,,,
83788,ubrin,υβριν,1,5196,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
83792,zhmian,ζημιαν,3,2209,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
83796,parainw,παραινω,1,3867,{V-PAI-1S},Verb,,Singular,,Present,,Active,Indicative,First person,,,,
83798,euqumein,ευθυμειν,1,2114,{V-PAN},Verb,,,,Present,,Active,Infinitive,,,,,
83799,apobolh,αποβολη,2,580,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
83802,oudemia,ουδεμια,4,3762,{A-NSF-N},Adjective,Feminine,Singular,Nominative,,negative,,,,,,,
83809,paresth,παρεστη,2,3936,{V-2AAI-3S},Verb,,Singular,,Second Aorist,,Active,Indicative,Third person,,,,
83830,parasthnai,παραστηναι,1,3936,{V-2AAN},Verb,,,,Second Aorist,,Active,Infinitive,,,,,
83833,kexaristai,κεχαρισται,2,5483,{V-RNI-3S},Verb,,Singular,,Perfect,,middle or passive Deponent,Indicative,Third person,,,,
83839,pleontas,πλεοντασ,1,4126,{V-PAP-APM},Verb,Masculine,Plural,Accusative,Present,,Active,Participle,,,,,
83843,euqumeite,ευθυμειτε,1,2114,{V-PAM-2P},Verb,,Plural,,Present,,Active,Imperative,Second person,,,,
83855,lelalhtai,λελαληται,1,2980,{V-RPI-3S},Verb,,Singular,,Perfect,,Passive,Indicative,Third person,,,,
83863,ekpesein,εκπεσειν,2,1601,{V-2AAN},Verb,,,,Second Aorist,,Active,Infinitive,,,,,
83866,tessareskaidekath,τεσσαρεσκαιδεκατη,1,5065,{A-NSF},Adjective,Feminine,Singular,Nominative,,,,,,,,,
83869,diaferomenwn,διαφερομενων,1,1308,{V-PPP-GPM},Verb,Masculine,Plural,Genitive,Present,,Passive,Participle,,,,,
83873,adria,αδρια,1,99,{N-DSM},Noun,Masculine,Singular,Dative,,,,,,,,,
83880,nautai,ναυται,2,3492,{N-NPM},Noun,Masculine,Plural,Nominative,,,,,,,,,
83881,prosagein,προσαγειν,1,4317,{V-PAN},Verb,,,,Present,,Active,Infinitive,,,,,
83886,bolisantes,βολισαντεσ,2,1001,{V-AAP-NPM},Verb,Masculine,Plural,Nominative,Aorist,,Active,Participle,,,,,
83888,orguias,οργυιασ,2,3712,{N-APF},Noun,Feminine,Plural,Accusative,,,,,,,,,
83892,diasthsantes,διαστησαντεσ,1,1339,{V-AAP-NPM},Verb,Masculine,Plural,Nominative,Aorist,,Active,Participle,,,,,
83901,mhpws,μηπωσ,12,3381,{CONJ-N},Conjunction,,,,,negative,,,,,,,
83903,traxeis,τραχεισ,1,5138,{A-APM},Adjective,Masculine,Plural,Accusative,,,,,,,,,
83905,ekpeswmen,εκπεσωμεν,1,1601,{V-2AAS-1P},Verb,,Plural,,Second Aorist,,Active,Subjunctive,First person,,,,
83907,prumnhs,πρυμνησ,1,4403,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
83908,riyantes,ριψαντεσ,1,4496,{V-AAP-NPM},Verb,Masculine,Plural,Nominative,Aorist,,Active,Participle,,,,,
83909,agkuras,αγκυρασ,3,45,{N-APF},Noun,Feminine,Plural,Accusative,,,,,,,,,
83911,huxonto,ηυχοντο,1,2172,{V-INI-3P},Verb,,Plural,,Imperfect,,middle or passive Deponent,Indicative,Third person,,,,
83916,nautwn,ναυτων,1,3492,{N-GPM},Noun,Masculine,Plural,Genitive,,,,,,,,,
83923,xalasantwn,χαλασαντων,1,5465,{V-AAP-GPM},Verb,Masculine,Plural,Genitive,Aorist,,Active,Participle,,,,,
83925,skafhn,σκαφην,1,4627,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
83932,prwras,πρωρασ,1,4408,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
83947,meinwsin,μεινωσιν,3,3306,{V-AAS-3P},Verb,,Plural,,Aorist,,Active,Subjunctive,Third person,,,,
83958,apekoyan,απεκοψαν,1,609,{V-AAI-3P},Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
83960,sxoinia,σχοινια,1,4979,{N-APN},Noun,Neuter,Plural,Accusative,,,,,,,,,
83964,eiasan,ειασαν,1,1439,{V-AAI-3P},Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
83970,hmellen,ημελλεν,2,3195,{V-IAI-3S-ATT},Verb,,Singular,,Imperfect,,Active,Indicative,Third person,,,,Attic Greek form
83977,metalabein,μεταλαβειν,2,3335,{V-2AAN},Verb,,,,Second Aorist,,Active,Infinitive,,,,,
83980,tessareskaidekathn,τεσσαρεσκαιδεκατην,1,5065,{A-ASF},Adjective,Feminine,Singular,Accusative,,,,,,,,,
83984,asitoi,ασιτοι,1,777,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
83985,diateleite,διατελειτε,1,1300,{V-PAI-2P},Verb,,Plural,,Present,,Active,Indicative,Second person,,,,
83991,proslabein,προσλαβειν,1,4355,{V-2AAN},Verb,,,,Second Aorist,,Active,Infinitive,,,,,
83997,umeteras,υμετερασ,2,5212,{S-2PGSF},Possessive Pronoun,Feminine,Singular,Genitive,,,,,Second person,,,,
84014,euxaristhsen,ευχαριστησεν,1,2168,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
84023,euqumoi,ευθυμοι,1,2115,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
84039,diakosiai,διακοσιαι,1,1250,{A-NPF},Adjective,Feminine,Plural,Nominative,,,,,,,,,
84042,koresqentes,κορεσθεντεσ,1,2880,{V-APP-NPM},Verb,Masculine,Plural,Nominative,Aorist,,Passive,Participle,,,,,
84046,ekoufizon,εκουφιζον,1,2893,{V-IAI-3P},Verb,,Plural,,Imperfect,,Active,Indicative,Third person,,,,
84049,ekballomenoi,εκβαλλομενοι,1,1544,{V-PMP-NPM},Verb,Masculine,Plural,Nominative,Present,,Middle,Participle,,,,,
84074,ecwsai,εξωσαι,1,1856,{V-AAN},Verb,,,,Aorist,,Active,Infinitive,,,,,
84080,perielontes,περιελοντεσ,1,4014,{V-2AAP-NPM},Verb,Masculine,Plural,Nominative,Second Aorist,,Active,Participle,,,,,
84086,anentes,ανεντεσ,1,447,{V-2AAP-NPM},Verb,Masculine,Plural,Nominative,Second Aorist,,Active,Participle,,,,,
84088,zeukthrias,ζευκτηριασ,1,2202,{N-APF},Noun,Feminine,Plural,Accusative,,,,,,,,,
84090,phdaliwn,πηδαλιων,1,4079,{N-GPN},Noun,Neuter,Plural,Genitive,,,,,,,,,
84094,artemona,αρτεμονα,1,736,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
84096,pneoush,πνεουση,1,4154,{V-PAP-DSF},Verb,Feminine,Singular,Dative,Present,,Active,Participle,,,,,
84101,peripesontes,περιπεσοντεσ,1,4045,{V-2AAP-NPM},Verb,Masculine,Plural,Nominative,Second Aorist,,Active,Participle,,,,,
84105,diqalasson,διθαλασσον,1,1337,{A-ASM},Adjective,Masculine,Singular,Accusative,,,,,,,,,
84106,epwkeilan,επωκειλαν,1,2027,{V-AAI-3P},Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
84108,naun,ναυν,1,3491,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
84112,prwra,πρωρα,1,4408,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
84113,ereisasa,ερεισασα,1,2043,{V-AAP-NSF},Verb,Feminine,Singular,Nominative,Aorist,,Active,Participle,,,,,
84115,asaleutos,ασαλευτοσ,1,761,{A-NSF},Adjective,Feminine,Singular,Nominative,,,,,,,,,
84118,prumna,πρυμνα,1,4403,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
84119,elueto,ελυετο,1,3089,{V-IPI-3S},Verb,,Singular,,Imperfect,,Passive,Indicative,Third person,,,,
84136,ekkolumbhsas,εκκολυμβησασ,1,1579,{V-AAP-NSM},Verb,Masculine,Singular,Nominative,Aorist,,Active,Participle,,,,,
84137,diafugh,διαφυγη,1,1309,{V-2AAS-3S},Verb,,Singular,,Second Aorist,,Active,Subjunctive,Third person,,,,
84142,diaswsai,διασωσαι,1,1295,{V-AAN},Verb,,,,Aorist,,Active,Infinitive,,,,,
84145,ekwlusen,εκωλυσεν,2,2967,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
84148,boulhmatos,βουληματοσ,1,1013,{N-GSN},Noun,Neuter,Singular,Genitive,,,,,,,,,
84152,dunamenous,δυναμενουσ,1,1410,{V-PNP-APM},Verb,Masculine,Plural,Accusative,Present,,middle or passive Deponent,Participle,,,,,
84153,kolumban,κολυμβαν,1,2860,{V-PAN},Verb,,,,Present,,Active,Infinitive,,,,,
84154,aporriyantas,απορριψαντασ,1,641,{V-AAP-APM},Verb,Masculine,Plural,Accusative,Aorist,,Active,Participle,,,,,
84166,sanisin,σανισιν,1,4548,{N-DPF},Noun,Feminine,Plural,Dative,,,,,,,,,
84179,diaswqhnai,διασωθηναι,1,1295,{V-APN},Verb,,,,Aorist,,Passive,Infinitive,,,,,
84184,diaswqentes,διασωθεντεσ,1,1295,{V-APP-NPM},Verb,Masculine,Plural,Nominative,Aorist,,Passive,Participle,,,,,
84188,melith,μελιτη,1,3194,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
84190,nhsos,νησοσ,3,3520,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
84194,barbaroi,βαρβαροι,2,915,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
84195,pareixon,παρειχον,1,3930,{V-IAI-3P},Verb,,Plural,,Imperfect,,Active,Indicative,Third person,,,,
84198,tuxousan,τυχουσαν,1,5177,{V-2AAP-ASF},Verb,Feminine,Singular,Accusative,Second Aorist,,Active,Participle,,,,,
84199,filanqrwpian,φιλανθρωπιαν,1,5363,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
84201,anayantes,αναψαντεσ,1,381,{V-AAP-NPM},Verb,Masculine,Plural,Nominative,Aorist,,Active,Participle,,,,,
84203,puran,πυραν,2,4443,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
84209,ueton,υετον,4,5205,{N-ASM},Noun,Masculine,Singular,Accusative,,,,,,,,,
84211,efestwta,εφεστωτα,1,2186,{V-RAP-ASM},Verb,Masculine,Singular,Accusative,Perfect,,Active,Participle,,,,,
84216,sustreyantos,συστρεψαντοσ,1,4962,{V-AAP-GSM},Verb,Masculine,Singular,Genitive,Aorist,,Active,Participle,,,,,
84220,fruganwn,φρυγανων,1,5434,{N-GPN},Noun,Neuter,Plural,Genitive,,,,,,,,,
84227,exidna,εχιδνα,1,2191,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
84230,qermhs,θερμησ,1,2329,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
84231,diecelqousa,διεξελθουσα,1,1831,{V-2AAP-NSF},Verb,Feminine,Singular,Nominative,Second Aorist,,Active,Participle,,,,,
84232,kaqhyen,καθηψεν,1,2510,{V-AAI-3S},Verb,,Singular,,Aorist,,Active,Indicative,Third person,,,,
84241,kremamenon,κρεμαμενον,1,2910,{V-PMP-ASN},Verb,Neuter,Singular,Accusative,Present,,Middle,Participle,,,,,
84243,qhrion,θηριον,19,2342,{N-ASN},Noun,Neuter,Singular,Accusative,,,,,,,,,
84252,foneus,φονευσ,2,5406,{N-NSM},Noun,Masculine,Singular,Nominative,,,,,,,,,
84258,diaswqenta,διασωθεντα,1,1295,{V-APP-ASM},Verb,Masculine,Singular,Accusative,Aorist,,Passive,Participle,,,,,
84263,dikh,δικη,1,1349,{N-NSF},Noun,Feminine,Singular,Nominative,,,,,,,,,
84270,apotinacas,αποτιναξασ,1,660,{V-AAP-NSM},Verb,Masculine,Singular,Nominative,Aorist,,Active,Participle,,,,,
84276,epaqen,επαθεν,5,3958,{V-2AAI-3S},Verb,,Singular,,Second Aorist,,Active,Indicative,Third person,,,,
84281,prosedokwn,προσεδοκων,1,4328,{V-IAI-3P},Verb,,Plural,,Imperfect,,Active,Indicative,Third person,,,,
84284,pimprasqai,πιμπρασθαι,1,4092,{V-PPN},Verb,,,,Present,,Passive,Infinitive,,,,,
84286,katapiptein,καταπιπτειν,1,2667,{V-PAN},Verb,,,,Present,,Active,Infinitive,,,,,
84288,nekron,νεκρον,3,3498,{A-ASM},Adjective,Masculine,Singular,Accusative,,,,,,,,,
84293,prosdokwntwn,προσδοκωντων,1,4328,{V-PAP-GPM},Verb,Masculine,Plural,Genitive,Present,,Active,Participle,,,,,
84295,qewrountwn,θεωρουντων,1,2334,{V-PAP-GPM},Verb,Masculine,Plural,Genitive,Present,,Active,Participle,,,,,
84301,metaballomenoi,μεταβαλλομενοι,1,3328,{V-PMP-NPM},Verb,Masculine,Plural,Nominative,Present,,Middle,Participle,,,,,
84314,xwria,χωρια,1,5564,{N-NPN},Noun,Neuter,Plural,Nominative,,,,,,,,,
84318,nhsou,νησου,1,3520,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
84320,popliw,ποπλιω,1,4196,{N-DSM},Noun,Masculine,Singular,Dative,,,,,,,,,
84322,anadecamenos,αναδεξαμενοσ,2,324,{V-ADP-NSM},Verb,Masculine,Singular,Nominative,Aorist,,middle Deponent,Participle,,,,,
84326,filofronws,φιλοφρονωσ,1,5390,{ADV},Adverb,,,,,,,,,,,,
84333,popliou,ποπλιου,1,4196,{N-GSM},Noun,Masculine,Singular,Genitive,,,,,,,,,
84334,puretois,πυρετοισ,1,4446,{N-DPM},Noun,Masculine,Plural,Dative,,,,,,,,,
84336,dusenteria,δυσεντερια,1,1420,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
84337,sunexomenon,συνεχομενον,1,4912,{V-PPP-ASM},Verb,Masculine,Singular,Accusative,Present,,Passive,Participle,,,,,
84345,proseucamenos,προσευξαμενοσ,1,4336,{V-ADP-NSM},Verb,Masculine,Singular,Nominative,Aorist,,middle Deponent,Participle,,,,,
84363,nhsw,νησω,3,3520,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
84364,proshrxonto,προσηρχοντο,1,4334,{V-INI-3P},Verb,,Plural,,Imperfect,,middle or passive Deponent,Indicative,Third person,,,,
84370,timais,τιμαισ,1,5092,{N-DPF},Noun,Feminine,Plural,Dative,,,,,,,,,
84371,etimhsan,ετιμησαν,1,5091,{V-AAI-3P},Verb,,Plural,,Aorist,,Active,Indicative,Third person,,,,
84374,anagomenois,αναγομενοισ,1,321,{V-PPP-DPM},Verb,Masculine,Plural,Dative,Present,,Passive,Participle,,,,,
84375,epeqento,επεθεντο,1,2007,{V-2AMI-3P},Verb,,Plural,,Second Aorist,,Middle,Indicative,Third person,,,,
84384,hxqhmen,ηχθημεν,1,71,{V-API-1P},Verb,,Plural,,Aorist,,Passive,Indicative,First person,,,,
84387,parakexeimakoti,παρακεχειμακοτι,1,3914,{V-RAP-DSN},Verb,Neuter,Singular,Dative,Perfect,,Active,Participle,,,,,
84391,alecandrinw,αλεξανδρινω,1,222,{A-DSN},Adjective,Neuter,Singular,Dative,,,,,,,,,
84392,parashmw,παρασημω,1,3902,{N-DSN},Noun,Neuter,Singular,Dative,,,,,,,,,
84393,dioskourois,διοσκουροισ,1,1359,{N-DPM},Noun,Masculine,Plural,Dative,,,,,,,,,
84395,kataxqentes,καταχθεντεσ,1,2609,{V-APP-NPM},Verb,Masculine,Plural,Nominative,Aorist,,Passive,Participle,,,,,
84397,surakousas,συρακουσασ,1,4946,{N-APF},Noun,Feminine,Plural,Accusative,,,,,,,,,
84402,perielqontes,περιελθοντεσ,1,4022,{V-2AAP-NPM},Verb,Masculine,Plural,Nominative,Second Aorist,,Active,Participle,,,,,
84405,rhgion,ρηγιον,1,4484,{N-ASN},Noun,Neuter,Singular,Accusative,,,,,,,,,
84410,epigenomenou,επιγενομενου,1,1920,{V-2ADP-GSM},Verb,Masculine,Singular,Genitive,Second Aorist,,middle Deponent,Participle,,,,,
84412,deuteraioi,δευτεραιοι,1,1206,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
84415,potiolous,ποτιολουσ,1,4223,{N-APM},Noun,Masculine,Plural,Accusative,,,,,,,,,
84419,pareklhqhmen,παρεκληθημεν,2,3870,{V-API-1P},Verb,,Plural,,Aorist,,Passive,Indicative,First person,,,,
84443,appiou,αππιου,1,675,{N-GSM},Noun,Masculine,Singular,Genitive,,,,,,,,,
84444,forou,φορου,1,5410,{N-GSN},Noun,Neuter,Singular,Genitive,,,,,,,,,
84447,tabernwn,ταβερνων,1,4999,{N-GPF},Noun,Feminine,Plural,Genitive,,,,,,,,,
84456,qarsos,θαρσοσ,1,2294,{N-ASN},Noun,Neuter,Singular,Accusative,,,,,,,,,
84468,stratopedarxh,στρατοπεδαρχη,1,4759,{N-DSM},Noun,Masculine,Singular,Dative,,,,,,,,,
84472,epetraph,επετραπη,1,2010,{V-API-3S},Verb,,Singular,,Aorist,,Passive,Indicative,Third person,,,,
84478,fulassonti,φυλασσοντι,1,5442,{V-PAP-DSM},Verb,Masculine,Singular,Dative,Present,,Active,Participle,,,,,
84486,sugkalesasqai,συγκαλεσασθαι,1,4779,{V-AMN},Verb,,,,Aorist,,Middle,Infinitive,,,,,
84512,patrwois,πατρωοισ,1,3971,{A-DPN},Adjective,Neuter,Plural,Dative,,,,,,,,,
84516,paredoqhn,παρεδοθην,1,3860,{V-API-1S},Verb,,Singular,,Aorist,,Passive,Indicative,First person,,,,
84521,rwmaiwn,ρωμαιων,1,4514,{A-GPM},Adjective,Masculine,Plural,Genitive,,,,,,,,,
84523,anakrinantes,ανακριναντεσ,1,350,{V-AAP-NPM},Verb,Masculine,Plural,Nominative,Aorist,,Active,Participle,,,,,
84525,eboulonto,εβουλοντο,1,1014,{V-INI-3P},Verb,,Plural,,Imperfect,,middle or passive Deponent,Indicative,Third person,,,,
84535,antilegontwn,αντιλεγοντων,1,483,{V-PAP-GPM},Verb,Masculine,Plural,Genitive,Present,,Active,Participle,,,,,
84539,hnagkasqhn,ηναγκασθην,1,315,{V-API-1S},Verb,,Singular,,Aorist,,Passive,Indicative,First person,,,,
84540,epikalesasqai,επικαλεσασθαι,1,1941,{V-AMN},Verb,,,,Aorist,,Middle,Infinitive,,,,,
84549,kathgorhsai,κατηγορησαι,1,2723,{V-AAN},Verb,,,,Aorist,,Active,Infinitive,,,,,
84555,parekalesa,παρεκαλεσα,5,3870,{V-AAI-1S},Verb,,Singular,,Aorist,,Active,Indicative,First person,,,,
84559,proslalhsai,προσλαλησαι,1,4354,{V-AAN},Verb,,,,Aorist,,Active,Infinitive,,,,,
84567,alusin,αλυσιν,3,254,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
84569,perikeimai,περικειμαι,1,4029,{V-PNI-1S},Verb,,Singular,,Present,,middle or passive Deponent,Indicative,First person,,,,
84580,edecameqa,εδεξαμεθα,1,1209,{V-ADI-1P},Verb,,Plural,,Aorist,,middle Deponent,Indicative,First person,,,,
84596,acioumen,αξιουμεν,1,515,{V-PAI-1P},Verb,,Plural,,Present,,Active,Indicative,First person,,,,
84614,antilegetai,αντιλεγεται,1,483,{V-PPI-3S},Verb,,Singular,,Present,,Passive,Indicative,Third person,,,,
84615,tacamenoi,ταξαμενοι,1,5021,{V-AMP-NPM},Verb,Masculine,Plural,Nominative,Aorist,,Middle,Participle,,,,,
84619,hkon,ηκον,1,2240,{V-IAI-3P},Verb,,Plural,,Imperfect,,Active,Indicative,Third person,,,,
84624,cenian,ξενιαν,2,3578,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
84625,pleiones,πλειονεσ,2,4183,{A-NPM-C},Adjective,Masculine,Plural,Nominative,,comparative,,,,,,,
84651,esperas,εσπερασ,1,2073,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
84661,asumfwnoi,ασυμφωνοι,1,800,{A-NPM},Adjective,Masculine,Plural,Nominative,,,,,,,,,
84666,apeluonto,απελυοντο,1,630,{V-IMI-3P},Verb,,Plural,,Imperfect,,Middle,Indicative,Third person,,,,
84768,suzhthsin,συζητησιν,1,4803,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
84773,dietian,διετιαν,1,1333,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
84777,misqwmati,μισθωματι,1,3410,{N-DSN},Noun,Neuter,Singular,Dative,,,,,,,,,
84779,apedexeto,απεδεχετο,1,588,{V-INI-3S},Verb,,Singular,,Imperfect,,middle or passive Deponent,Indicative,Third person,,,,
84782,eisporeuomenous,εισπορευομενουσ,1,1531,{V-PNP-APM},Verb,Masculine,Plural,Accusative,Present,,middle or passive Deponent,Participle,,,,,
84801,akwlutws,ακωλυτωσ,1,209,{ADV},Adverb,,,,,,,,,,,,
84806,klhtos,κλητοσ,2,2822,{A-NSM},Adjective,Masculine,Singular,Nominative,,,,,,,,,
84808,afwrismenos,αφωρισμενοσ,1,873,{V-RPP-NSM},Verb,Masculine,Singular,Nominative,Perfect,,Passive,Participle,,,,,
84813,proephggeilato,προεπηγγειλατο,1,4279,{V-ADI-3S},Verb,,Singular,,Aorist,,middle Deponent,Indicative,Third person,,,,
84820,agiais,αγιαισ,3,40,{A-DPF},Adjective,Feminine,Plural,Dative,,,,,,,,,
84833,orisqentos,ορισθεντοσ,1,3724,{V-APP-GSM},Verb,Masculine,Singular,Genitive,Aorist,,Passive,Participle,,,,,
84840,agiwsunhs,αγιωσυνησ,1,42,{N-GSF},Noun,Feminine,Singular,Genitive,,,,,,,,,
84854,apostolhn,αποστολην,2,651,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
84856,upakohn,υπακοην,8,5218,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
84878,rwmh,ρωμη,3,4516,{N-DSF},Noun,Feminine,Singular,Dative,,,,,,,,,
84881,klhtois,κλητοισ,5,2822,{A-DPM},Adjective,Masculine,Plural,Dative,,,,,,,,,
84935,adialeiptws,αδιαλειπτωσ,4,89,{ADV},Adverb,,,,,,,,,,,,
84936,mneian,μνειαν,6,3417,{N-ASF},Noun,Feminine,Singular,Accusative,,,,,,,,,
84942,proseuxwn,προσευχων,5,4335,{N-GPF},Noun,Feminine,Plural,Genitive,,,,,,,,,
84949,euodwqhsomai,ευοδωθησομαι,1,2137,{V-FPI-1S},Verb,,Singular,,Future,,Passive,Indicative,First person,,,,
84958,epipoqw,επιποθω,2,1971,{V-PAI-1S},Verb,,Singular,,Present,,Active,Indicative,First person,,,,
84964,metadw,μεταδω,1,3330,{V-2AAS-1S},Verb,,Singular,,Second Aorist,,Active,Subjunctive,First person,,,,
84965,xarisma,χαρισμα,8,5486,{N-ASN},Noun,Neuter,Singular,Accusative,,,,,,,,,
84967,pneumatikon,πνευματικον,7,4152,{A-ASN},Adjective,Neuter,Singular,Accusative,,,,,,,,,
84970,sthrixqhnai,στηριχθηναι,1,4741,{V-APN},Verb,,,,Aorist,,Passive,Infinitive,,,,,
84975,sumparaklhqhnai,συμπαρακληθηναι,1,4837,{V-APN},Verb,,,,Aorist,,Passive,Infinitive,,,,,
